Time, Original amplitude (1st partial)
9.030597, 695.006348
9.032112, 696.502258
9.033627, 693.782410
9.035141, 694.027161
9.036655, 691.116943
9.038171, 694.244751
9.039685, 694.516785
9.041200, 695.550293
9.042714, 695.958313
9.044230, 695.659119
9.045744, 699.602905
9.047258, 698.786926
9.048774, 700.718079
9.050288, 704.607483
9.051803, 706.946533
9.053317, 707.000916
9.054832, 704.226685
9.056347, 704.770630
9.057861, 705.042603
9.059376, 703.111511
9.060891, 703.329102
9.062406, 699.466919
9.063920, 698.297363
9.065435, 696.529480
9.066950, 692.476868
9.068464, 692.776062
9.069979, 691.252930
9.071494, 690.273804
9.073009, 688.261108
9.074523, 691.796875
9.076037, 692.857666
9.077553, 693.428833
9.079067, 695.740723
9.080582, 696.148682
9.082097, 700.636475
9.083611, 703.029907
9.085126, 705.804199
9.086640, 704.253845
9.088156, 700.718079
9.089670, 701.153198
9.091185, 700.582031
9.092699, 698.650940
9.094214, 697.155029
9.095729, 698.188599
9.097243, 698.025391
9.098758, 694.924744
9.100273, 697.182251
9.101788, 698.514954
9.103302, 701.833191
9.104817, 702.975525
9.106332, 699.657288
9.107846, 702.105164
9.109361, 704.580261
9.110876, 706.103394
9.112391, 701.969177
9.113905, 700.582031
9.115419, 702.513184
9.116935, 702.594727
9.118449, 702.513184
9.119964, 699.194946
9.121479, 701.071655
9.122993, 702.050781
9.124508, 702.594727
9.126022, 702.322754
9.127538, 700.255676
9.129052, 703.981873
9.130567, 702.649170
9.132081, 702.839539
9.133596, 707.000916
9.135111, 705.042603
9.136625, 703.927490
9.138141, 701.506836
9.139655, 699.793274
9.141170, 700.146851
9.142684, 702.921143
9.144199, 705.912964
9.145714, 707.544922
9.147228, 708.551270
9.148743, 705.396240
9.150258, 705.586609
9.151772, 705.532227
9.153287, 703.193115
9.154801, 703.737122
9.156317, 705.532227
9.157831, 704.199463
9.159346, 702.078003
9.160861, 702.948364
9.162375, 702.676331
9.163890, 704.362671
9.165404, 706.293762
9.166920, 705.994568
9.168434, 704.471436
9.169949, 705.776978
9.171463, 707.680908
9.172978, 701.724426
9.174493, 699.113342
9.176007, 703.601074
9.177523, 701.887573
9.179037, 698.705383
9.180552, 699.711731
9.182066, 698.079773
9.183581, 700.772461
9.185096, 704.879456
9.186610, 705.613831
9.188125, 701.452393
9.189640, 702.295593
9.191154, 704.362671
9.192669, 702.485962
9.194184, 707.354492
9.195699, 708.768860
9.197213, 709.176819
9.198728, 706.592957
9.200243, 704.281067
9.201757, 706.647339
9.203272, 706.973755
9.204786, 707.218506
9.206302, 706.919312
9.207816, 706.592957
9.209331, 706.375366
9.210845, 704.417053
9.212360, 704.471436
9.213875, 705.233032
9.215389, 704.117859
9.216905, 703.981873
9.218419, 704.607483
9.219934, 704.145081
9.221448, 701.942017
9.222963, 704.199463
9.224478, 706.511353
9.225992, 704.689026
9.227507, 704.933838
9.229022, 706.375366
9.230536, 706.375366
9.232051, 701.778809
9.233566, 699.494141
9.235081, 702.023560
9.236595, 703.329102
9.238110, 704.716248
9.239625, 702.757935
9.241139, 702.948364
9.242654, 705.205811
9.244168, 703.057129
9.245684, 704.308289
9.247198, 707.245728
9.248713, 707.708069
9.250228, 707.082520
9.251742, 708.143250
9.253257, 706.783325
9.254771, 708.632874
9.256287, 711.162292
9.257801, 710.128784
9.259315, 711.026306
9.260830, 709.503235
9.262345, 708.796021
9.263860, 707.980103
9.265374, 707.572083
9.266889, 708.768860
9.268404, 708.007263
9.269918, 708.714417
9.271433, 705.205811
9.272948, 701.561218
9.274463, 702.703552
9.275977, 703.519531
9.277492, 705.668213
9.279007, 702.676331
9.280521, 700.962830
9.282036, 697.807800
9.283550, 693.700806
9.285066, 696.774231
9.286580, 697.535828
9.288095, 695.577515
9.289610, 699.140503
9.291124, 699.276550
9.292639, 693.428833
9.294153, 693.238403
9.295669, 693.374451
9.297183, 692.340881
9.298697, 692.585693
9.300212, 690.328186
9.301727, 688.043518
9.303242, 686.384399
9.304756, 683.365356
9.306271, 679.448730
9.307786, 679.503113
9.309300, 681.543030
9.310815, 681.923828
9.312330, 683.256531
9.313845, 679.013550
9.315359, 674.634583
9.316874, 677.762390
9.318389, 678.877563
9.319903, 672.893860
9.321418, 672.186707
9.322932, 672.812256
9.324448, 665.441467
9.325962, 662.449585
9.327477, 662.313599
9.328992, 661.198425
9.330506, 663.945496
9.332021, 662.857544
9.333535, 659.593750
9.335051, 657.689819
9.336565, 657.009888
9.338079, 658.288208
9.339594, 657.309082
9.341109, 657.989014
9.342624, 658.233826
9.344138, 653.827637
9.345654, 650.862976
9.347168, 649.883850
9.348682, 648.170288
9.350197, 645.559265
9.351712, 642.213806
9.353227, 638.487610
9.354741, 637.862061
9.356256, 636.230103
9.357771, 635.006165
9.359285, 635.658936
9.360800, 635.142151
9.362314, 635.223755
9.363830, 634.271851
9.365344, 631.660767
9.366858, 630.572815
9.368374, 628.451294
9.369888, 629.838440
9.371403, 627.363342
9.372917, 624.398743
9.374433, 623.745972
9.375947, 620.998901
9.377461, 618.360657
9.378976, 614.634399
9.380491, 613.301697
9.382006, 611.560974
9.383520, 609.847473
9.385036, 611.017029
9.386550, 609.412292
9.388064, 608.623535
9.389579, 605.958069
9.391094, 604.842896
9.392609, 605.713257
9.394123, 607.508362
9.395638, 606.828430
9.397153, 603.401367
9.398667, 606.066833
9.400182, 605.305298
9.401697, 601.715088
9.403212, 602.803040
9.404726, 600.110352
9.406240, 601.823853
9.407756, 602.775818
9.409270, 599.974365
9.410785, 600.355164
9.412299, 600.790344
9.413815, 601.225525
9.415329, 604.135742
9.416843, 605.550049
9.418358, 605.414062
9.419873, 605.930847
9.421388, 604.978882
9.422902, 606.529236
9.424417, 607.671570
9.425932, 607.481201
9.427446, 608.895508
9.428961, 608.868286
9.430476, 607.807556
9.431991, 606.202820
9.433505, 608.895508
9.435019, 610.119446
9.436535, 611.696960
9.438049, 615.667969
9.439564, 613.084106
9.441079, 610.880981
9.442594, 613.736877
9.444108, 612.893677
9.445622, 617.109497
9.447138, 618.877380
9.448652, 617.544678
9.450167, 618.795776
9.451681, 617.408691
9.453197, 617.299866
9.454711, 617.843872
9.456225, 618.115845
9.457741, 618.115845
9.459255, 617.082275
9.460770, 617.599060
9.462284, 616.728699
9.463799, 619.666138
9.465314, 621.243652
9.466828, 621.651672
9.468343, 623.392395
9.469858, 621.787659
9.471373, 618.496643
9.472887, 618.795776
9.474401, 621.896423
9.475917, 621.570068
9.477431, 618.279053
9.478946, 621.406860
9.480461, 621.270874
9.481976, 621.597290
9.483490, 622.413208
9.485004, 624.670715
9.486520, 630.246399
9.488034, 632.612732
9.489549, 633.211060
9.491063, 631.851135
9.492579, 630.899170
9.494093, 631.551941
9.495607, 631.171204
9.497123, 631.905518
9.498637, 630.572815
9.500152, 629.212891
9.501666, 626.683411
9.503181, 625.187500
9.504696, 622.576416
9.506210, 622.685181
9.507725, 628.560120
9.509240, 632.123108
9.510755, 630.300842
9.512269, 628.560120
9.513784, 629.185669
9.515299, 622.304443
9.516813, 623.147583
9.518328, 628.315308
9.519843, 625.459473
9.521358, 626.901001
9.522872, 624.833923
9.524386, 620.182922
9.525902, 620.808533
9.527416, 618.551025
9.528931, 616.239136
9.530445, 616.511108
9.531960, 616.429504
9.533475, 615.858337
9.534989, 613.138489
9.536505, 611.533752
9.538019, 610.445801
9.539534, 612.920898
9.541048, 612.703308
9.542563, 610.065063
9.544078, 608.596313
9.545592, 610.908203
9.547107, 612.268127
9.548622, 608.977112
9.550137, 608.188354
9.551651, 608.977112
9.553166, 606.202820
9.554681, 604.734131
9.556195, 607.209167
9.557710, 605.359680
9.559225, 603.673401
9.560740, 603.673401
9.562254, 600.599915
9.563768, 598.913635
9.565284, 597.200073
9.566798, 593.256287
9.568313, 591.597168
9.569828, 590.862854
9.571342, 589.176514
9.572857, 588.115784
9.574371, 586.456665
9.575887, 586.211853
9.577401, 584.933533
9.578916, 582.648865
9.580430, 581.751282
9.581945, 583.954346
9.583460, 583.818359
9.584974, 578.079468
9.586489, 575.794800
9.588004, 575.958008
9.589519, 578.623474
9.591033, 577.589905
9.592548, 574.244446
9.594063, 574.162842
9.595577, 570.110291
9.597092, 569.647888
9.598607, 568.451172
9.600121, 566.329651
9.601636, 566.356873
9.603150, 562.712280
9.604666, 557.653320
9.606180, 553.410339
9.607695, 551.016846
9.609210, 549.303345
9.610724, 547.018677
9.612239, 545.740295
9.613753, 546.175476
9.615269, 545.577148
9.616783, 542.993225
9.618298, 543.836426
9.619812, 544.108398
9.621327, 541.959717
9.622842, 540.327759
9.624356, 539.131042
9.625872, 535.241638
9.627386, 534.344116
9.628901, 536.737549
9.630415, 533.963318
9.631930, 534.588867
9.633445, 538.505493
9.634959, 537.172729
9.636474, 536.819153
9.637989, 536.166382
9.639503, 535.513611
9.641018, 536.139221
9.642532, 537.471924
9.644048, 538.124695
9.645562, 538.151917
9.647077, 542.367676
9.648592, 539.593445
9.650106, 535.840027
9.651621, 536.819153
9.653135, 537.227173
9.654651, 540.382202
9.656165, 539.675049
9.657680, 539.185425
9.659194, 536.764771
9.660709, 533.147339
9.662224, 532.494568
9.663738, 531.053040
9.665254, 534.099304
9.666768, 534.208069
9.668283, 533.174561
9.669797, 531.107483
9.671312, 525.504517
9.672827, 524.389404
9.674341, 526.891663
9.675856, 526.619690
9.677371, 524.797363
9.678885, 526.646912
9.680400, 525.558960
9.681915, 523.165466
9.683430, 523.791016
9.684944, 526.728455
9.686459, 530.672302
9.687974, 530.073914
9.689488, 530.835449
9.691003, 533.636902
9.692517, 534.017700
9.694033, 534.806458
9.695547, 531.923401
9.697062, 532.956970
9.698576, 532.358582
9.700091, 530.917053
9.701606, 530.590698
9.703120, 526.293274
9.704636, 528.496399
9.706150, 526.320496
9.707664, 526.538086
9.709179, 526.973267
9.710694, 528.768372
9.712209, 531.923401
9.713723, 529.502747
9.715238, 527.245239
9.716753, 528.305969
9.718267, 529.366760
9.719782, 527.789246
9.721297, 525.096558
9.722812, 525.123779
9.724326, 523.981445
9.725841, 523.655029
9.727356, 526.701294
9.728870, 525.422974
9.730385, 523.301453
9.731899, 522.050293
9.733415, 524.525391
9.734929, 523.872620
9.736444, 522.050293
9.737959, 522.920654
9.739473, 522.295105
9.740988, 521.016785
9.742502, 516.719360
9.744018, 515.141846
9.745532, 514.461914
9.747046, 512.394775
9.748561, 512.394775
9.750076, 511.334045
9.751591, 508.967773
9.753105, 510.953278
9.754620, 508.967773
9.756135, 507.825439
9.757649, 510.409302
9.759164, 509.756531
9.760679, 508.614197
9.762194, 510.572510
9.763708, 511.361267
9.765223, 507.635040
9.766738, 510.626892
9.768252, 512.258789
9.769767, 511.034882
9.771281, 513.999512
9.772797, 514.516296
9.774311, 514.162720
9.775826, 513.890747
9.777341, 513.754761
9.778855, 514.815491
9.780370, 517.480957
9.781884, 515.604248
9.783400, 514.869873
9.784914, 515.740234
9.786428, 513.455566
9.787943, 513.537170
9.789458, 517.045776
9.790973, 518.079346
9.792487, 516.964172
9.794003, 516.393005
9.795517, 514.652283
9.797031, 513.890747
9.798546, 515.250671
9.800061, 518.188110
9.801576, 517.589722
9.803090, 513.564331
9.804605, 510.572510
9.806120, 508.015839
9.807634, 508.804596
9.809149, 506.655884
9.810663, 507.526245
9.812179, 507.172668
9.813693, 504.452820
9.815207, 501.433746
9.816723, 501.324951
9.818237, 502.548889
9.819752, 506.927887
9.821266, 506.329498
9.822782, 506.220703
9.824296, 507.961426
9.825810, 505.459167
9.827325, 504.316803
9.828840, 505.595154
9.830355, 508.451019
9.831869, 507.227081
9.833385, 508.097412
9.834899, 506.003143
9.836413, 505.105560
9.837928, 507.825439
9.839443, 505.268768
9.840958, 504.425598
9.842472, 504.806396
9.843987, 506.547089
9.845502, 505.567963
9.847016, 502.059326
9.848531, 502.412903
9.850046, 504.180817
9.851561, 502.875275
9.853075, 505.459167
9.854589, 505.812744
9.856105, 507.662231
9.857619, 504.316803
9.859134, 502.440125
9.860648, 503.038483
9.862164, 501.134583
9.863678, 501.515350
9.865192, 500.889801
9.866707, 501.161774
9.868222, 498.278717
9.869737, 494.579712
9.871251, 492.403809
9.872766, 492.376617
9.874281, 492.594208
9.875795, 491.506256
9.877310, 493.083771
9.878825, 495.504456
9.880340, 496.102844
9.881854, 495.586060
9.883368, 493.709351
9.884884, 491.424683
9.886398, 493.682159
9.887913, 493.709351
9.889428, 492.974976
9.890943, 493.002197
9.892457, 493.410156
9.893971, 491.751038
9.895487, 490.581512
9.897001, 491.696655
9.898516, 491.451874
9.900030, 489.221588
9.901546, 491.560669
9.903060, 489.303162
9.904574, 489.357574
9.906090, 493.954132
9.907604, 490.663116
9.909119, 489.901550
9.910633, 490.282318
9.912148, 490.799103
9.913663, 496.157227
9.915177, 494.008545
9.916692, 491.288666
9.918207, 489.357574
9.919722, 489.411957
9.921236, 487.100098
9.922750, 483.972260
9.924266, 485.087402
9.925780, 484.625000
9.927295, 481.796356
9.928810, 478.450928
9.930325, 476.356628
9.931839, 471.297699
9.933353, 469.828979
9.934869, 469.393799
9.936383, 467.734680
9.937898, 467.925049
9.939412, 468.469025
9.940928, 469.774567
9.942442, 469.665771
9.943956, 470.209747
9.945472, 473.119995
9.946986, 473.011200
9.948501, 474.017548
9.950015, 476.220642
9.951530, 474.235138
9.953045, 475.758270
9.954559, 473.799957
9.956074, 473.990356
9.957589, 475.268677
9.959104, 478.342133
9.960618, 478.423737
9.962133, 476.275024
9.963648, 478.206146
9.965162, 476.084656
9.966677, 477.063812
9.968192, 481.252380
9.969707, 482.095551
9.971221, 482.122742
9.972735, 482.068329
9.974251, 480.871613
9.975765, 481.823547
9.977280, 483.183472
9.978794, 482.965912
9.980309, 483.428284
9.981824, 481.986755
9.983338, 480.001251
9.984854, 479.185303
9.986368, 481.089203
9.987883, 480.436432
9.989397, 481.388367
9.990912, 482.068329
9.992427, 482.367523
9.993941, 481.823547
9.995456, 479.620453
9.996971, 479.838043
9.998486, 478.777313
10.000000, 480.354828
10.001515, 482.013947
10.003030, 478.614105
10.004544, 477.308594
10.006059, 479.076508
10.007574, 478.478119
10.009089, 477.498962
10.010603, 478.559723
10.012117, 480.518036
10.013633, 478.967712
10.015147, 474.915100
10.016662, 475.404694
10.018177, 470.808105
10.019691, 469.366577
10.021206, 468.360229
10.022720, 465.477173
10.024236, 465.749176
10.025750, 466.945923
10.027265, 465.069214
10.028779, 462.838928
10.030294, 460.853424
10.031809, 456.229645
10.033323, 455.005707
10.034838, 454.352936
10.036353, 454.488953
10.037868, 454.788116
10.039382, 452.367462
10.040897, 450.789917
10.042412, 447.852478
10.043926, 445.105408
10.045441, 446.220551
10.046956, 445.730988
10.048470, 444.343872
10.049985, 446.710144
10.051499, 443.881470
10.053015, 443.310303
10.054529, 446.329346
10.056044, 445.567810
10.057559, 443.745483
10.059073, 442.521545
10.060588, 440.454468
10.062102, 440.454468
10.063618, 441.134430
10.065132, 438.441742
10.066647, 438.768127
10.068161, 437.190613
10.069676, 435.232330
10.071191, 433.682007
10.072705, 431.723694
10.074221, 434.171570
10.075735, 432.294861
10.077250, 429.683807
10.078764, 430.418152
10.080279, 427.589508
10.081794, 427.371918
10.083308, 429.874207
10.084823, 428.677460
10.086338, 427.399109
10.087852, 427.888702
10.089367, 430.309357
10.090881, 429.874207
10.092397, 429.792603
10.093911, 429.575012
10.095426, 428.351074
10.096941, 429.602203
10.098455, 427.371918
10.099970, 427.698303
10.101484, 427.181519
10.103000, 422.965729
10.104514, 424.244080
10.106029, 424.760864
10.107543, 423.754517
10.109058, 423.836090
10.110573, 424.543274
10.112087, 424.869659
10.113603, 423.237732
10.115117, 422.965729
10.116632, 423.455322
10.118146, 421.524200
10.119661, 420.953033
10.121176, 420.245880
10.122690, 421.904999
10.124205, 420.327484
10.125720, 418.641174
10.127234, 421.524200
10.128749, 419.756317
10.130264, 419.185120
10.131779, 418.260376
10.133293, 416.900452
10.134808, 417.308441
10.136323, 418.341980
10.137837, 419.919495
10.139352, 420.844238
10.140866, 418.749969
10.142382, 416.546875
10.143896, 418.042786
10.145411, 417.879608
10.146925, 416.954834
10.148440, 417.607605
10.149955, 418.287567
10.151469, 415.350128
10.152985, 412.793457
10.154499, 414.969360
10.156013, 414.506958
10.157528, 412.711853
10.159043, 412.113495
10.160558, 406.945740
10.162072, 407.190552
10.163587, 408.604858
10.165102, 406.456177
10.166616, 405.477020
10.168131, 405.613037
10.169646, 407.081757
10.171161, 405.640228
10.172675, 406.456177
10.174190, 408.659271
10.175705, 408.006500
10.177219, 404.361877
10.178734, 401.886810
10.180248, 402.213196
10.181764, 400.853271
10.183278, 402.158783
10.184793, 401.859619
10.186308, 396.909454
10.187822, 397.371826
10.189337, 398.214996
10.190851, 396.120697
10.192367, 392.693665
10.193881, 392.421692
10.195395, 394.488800
10.196910, 393.808807
10.198425, 391.469727
10.199940, 390.626587
10.201454, 390.327393
10.202969, 392.367279
10.204484, 389.185059
10.205998, 388.042725
10.207513, 386.084412
10.209028, 380.971069
10.210543, 380.291107
10.212057, 381.379059
10.213572, 380.236694
10.215087, 379.747131
10.216601, 378.196808
10.218116, 372.621094
10.219630, 373.437042
10.221146, 373.355469
10.222660, 369.982819
10.224174, 368.786102
10.225690, 369.275665
10.227204, 366.718994
10.228719, 364.216736
10.230233, 365.087067
10.231749, 362.285614
10.233263, 361.823242
10.234777, 364.488708
10.236292, 361.959229
10.237807, 360.490509
10.239322, 362.040833
10.240836, 357.498657
10.242352, 358.341827
10.243866, 359.048981
10.245380, 359.103394
10.246895, 355.458771
10.248410, 352.521301
10.249925, 354.262024
10.251439, 352.602905
10.252954, 350.263824
10.254469, 349.719849
10.255983, 349.475067
10.257498, 346.020844
10.259012, 344.008148
10.260528, 343.790558
10.262042, 345.803253
10.263556, 346.102448
10.265072, 342.430634
10.266586, 340.853119
10.268101, 344.688110
10.269615, 345.912048
10.271131, 343.980957
10.272645, 345.966461
10.274159, 344.932892
10.275674, 341.886658
10.277189, 341.315491
10.278704, 341.288300
10.280218, 338.024445
10.281734, 340.417938
10.283248, 344.062531
10.284762, 341.505859
10.286277, 339.547577
10.287792, 339.003601
10.289307, 336.582916
10.290821, 336.637329
10.292336, 338.677216
10.293851, 339.275574
10.295365, 339.765167
10.296880, 338.541229
10.298395, 340.254730
10.299910, 338.921997
10.301424, 337.235687
10.302938, 338.378021
10.304454, 337.317291
10.305968, 338.242035
10.307483, 334.189453
10.308997, 333.047089
10.310513, 335.195801
10.312027, 335.114197
10.313541, 331.714386
10.315056, 328.858521
10.316571, 326.465027
10.318086, 323.146820
10.319600, 323.228394
10.321115, 321.514893
10.322630, 320.290955
10.324144, 317.217499
10.325659, 313.409698
10.327174, 314.334442
10.328689, 315.422394
10.330203, 316.075165
10.331717, 314.497650
10.333233, 313.273712
10.334747, 313.464111
10.336262, 312.620941
10.337777, 311.233795
10.339292, 306.501251
10.340806, 306.474060
10.342320, 307.181213
10.343836, 303.264618
10.345350, 307.752380
10.346865, 304.352570
10.348379, 300.490356
10.349895, 302.557465
10.351409, 301.523895
10.352923, 300.816742
10.354439, 298.967224
10.355953, 298.749634
10.357468, 296.464966
10.358982, 293.201111
10.360497, 288.849335
10.362012, 287.244629
10.363526, 289.882904
10.365041, 287.571014
10.366556, 286.102295
10.368071, 286.591858
10.369585, 285.803101
10.371099, 281.995300
10.372615, 279.193848
10.374129, 281.369720
10.375644, 279.928192
10.377159, 277.779510
10.378674, 278.867462
10.380188, 275.277222
10.381702, 275.685211
10.383218, 274.488464
10.384732, 270.707855
10.386247, 269.565521
10.387761, 267.389648
10.389277, 265.703308
10.390791, 265.812103
10.392305, 266.220093
10.393821, 262.167511
10.395335, 261.487549
10.396850, 260.399597
10.398364, 256.918152
10.399879, 257.108551
10.401394, 254.252701
10.402908, 253.463943
10.404423, 254.198303
10.405938, 252.240005
10.407453, 252.729584
10.408967, 254.334290
10.410482, 252.675186
10.411997, 249.792130
10.413511, 248.540985
10.415026, 246.909073
10.416541, 246.990677
10.418056, 247.997025
10.419570, 244.814774
10.421084, 245.739532
10.422600, 243.210068
10.424114, 238.803879
10.425629, 239.429459
10.427143, 235.376862
10.428658, 235.757645
10.430173, 235.431259
10.431687, 231.052277
10.433203, 232.221817
10.434717, 231.297058
10.436232, 226.183731
10.437746, 224.443008
10.439261, 226.836487
10.440776, 223.191879
10.442290, 221.315170
10.443805, 222.022339
10.445320, 216.501022
10.446835, 213.998749
10.448349, 215.739456
10.449864, 214.053146
10.451379, 210.898102
10.452893, 210.381332
10.454408, 208.749405
10.455923, 206.573517
10.457438, 206.383133
10.458952, 205.675964
10.460466, 203.418488
10.461982, 202.221741
10.463496, 201.079391
10.465011, 203.527267
10.466526, 203.690460
10.468040, 198.957901
10.469555, 195.694077
10.471069, 195.775665
10.472585, 193.898956
10.474099, 188.595230
10.475614, 189.411194
10.477128, 190.009567
10.478643, 186.881714
10.480158, 186.364944
10.481672, 185.467392
10.483187, 183.019516
10.484702, 181.170013
10.486217, 181.170013
10.487731, 179.456497
10.489246, 176.301453
10.490761, 175.947876
10.492275, 174.016769
10.493790, 170.508148
10.495305, 169.583389
10.496819, 166.591553
10.498334, 166.591553
10.499848, 166.265167
10.501364, 163.327713
10.502878, 160.471863
10.504393, 159.193527
10.505908, 160.417465
10.507422, 157.289627
10.508937, 155.440109
10.510451, 156.065689
10.511967, 157.208023
10.513481, 156.908844
10.514996, 152.638657
10.516510, 152.203476
10.518025, 150.925140
10.519540, 151.142731
10.521054, 150.734756
10.522570, 146.410172
10.524084, 145.784607
10.525599, 143.282333
10.527113, 140.317688
10.528628, 142.085587
10.530143, 140.562469
10.531657, 140.127289
10.533172, 138.413773
10.534687, 136.645874
10.536201, 134.714767
10.537716, 132.538879
10.539230, 135.530731
10.540746, 135.204346
10.542260, 129.764618
10.543775, 127.316742
10.545290, 127.915108
10.546804, 127.724724
10.548319, 128.377487
10.549833, 128.812668
10.551349, 128.595078
10.552863, 128.350296
10.554378, 128.595078
10.555892, 125.875214
10.557407, 125.766418
10.558922, 129.193451
10.560436, 125.004860
10.561952, 122.556984
10.563466, 124.052910
10.564981, 123.672127
10.566495, 122.638580
10.568010, 123.046555
10.569525, 121.333046
10.571039, 119.456337
10.572554, 123.236946
10.574069, 122.067406
10.575583, 119.592331
10.577098, 121.033859
10.578613, 123.481735
10.580128, 122.584183
10.581642, 118.531586
10.583157, 117.634033
10.584672, 116.410095
10.586186, 116.029312
10.587701, 116.083710
10.589215, 114.750977
10.590731, 115.077362
10.592245, 115.594139
10.593760, 113.826225
10.595274, 110.671188
10.596789, 105.177063
10.598304, 104.578697
10.599818, 106.781784
10.601334, 107.189758
10.602848, 106.047417
10.604362, 103.055573
10.605877, 103.436356
10.607392, 102.049225
10.608907, 102.538795
10.610421, 103.681137
10.611936, 104.034721
10.613451, 103.490753
10.614965, 100.798088
10.616480, 100.444504
10.617995, 98.023827
10.619510, 96.174324
10.621024, 94.814392
10.622539, 92.883286
10.624054, 95.140770
10.625568, 94.161621
10.627083, 89.891441
10.628597, 89.891441
10.630113, 90.544205
10.631627, 90.027435
10.633142, 86.681999
10.634657, 85.403664
10.636171, 86.110832
10.637686, 85.050087
10.639200, 84.723701
10.640716, 79.800751
10.642230, 79.283981
10.643744, 79.419968
10.645259, 78.386421
10.646774, 79.283981
10.648289, 78.141632
10.649803, 77.407272
10.651318, 75.612167
10.652833, 74.524216
10.654347, 73.273079
10.655862, 71.205986
10.657377, 71.369179
10.658892, 70.362831
10.660406, 67.778961
10.661921, 66.799812
10.663436, 65.412682
10.664950, 64.243141
10.666465, 63.753567
10.667979, 62.393635
10.669495, 62.067249
10.671009, 63.454380
10.672523, 60.952106
10.674039, 61.278492
10.675553, 61.360088
10.677068, 57.253094
10.678582, 58.205048
10.680098, 55.186001
10.681612, 53.962063
10.683126, 58.123451
10.684641, 58.313843
10.686156, 54.315643
10.687671, 49.855072
10.689185, 51.242199
10.690701, 49.229504
10.692215, 48.848721
10.693729, 48.984715
10.695244, 48.794323
10.696759, 53.118904
10.698274, 52.194153
10.699788, 48.658333
10.701303, 47.978367
10.702818, 50.399044
10.704332, 51.079010
10.705847, 49.011913
10.707361, 48.467941
10.708877, 48.522339
10.710391, 48.413544
10.711905, 48.794323
10.713421, 46.373646
10.714935, 46.591236
10.716450, 47.053612
10.717964, 45.775276
10.719480, 45.476093
10.720994, 43.871376
10.722508, 46.210457
10.724023, 46.591236
10.725538, 43.626587
10.727053, 42.348251
10.728567, 43.680984
10.730083, 45.584888
10.731597, 49.066311
10.733111, 48.168755
10.734626, 43.164211
10.736141, 45.530491
10.737656, 46.700031
10.739170, 43.109814
10.740685, 43.816978
10.742200, 46.944817
10.743714, 44.360950
10.745229, 40.308353
10.746744, 39.954773
10.748259, 41.749882
10.749773, 43.463394
10.751287, 42.212257
10.752803, 39.410801
10.754317, 41.069916
10.755832, 44.388149
10.757346, 43.844177
10.758862, 42.457047
10.760376, 39.138813
10.761890, 39.193211
10.763405, 40.553143
10.764920, 38.785233
10.766435, 37.425301
10.767949, 36.527748
10.769464, 39.900375
10.770979, 38.703636
10.772493, 36.174164
10.774008, 39.519596
10.775523, 39.873177
10.777038, 38.975624
10.778552, 38.132465
10.780066, 37.506897
10.781582, 36.990124
10.783096, 35.031822
10.784611, 33.753487
10.786126, 34.977425
10.787641, 35.303810
10.789155, 36.146965
10.790669, 35.331009
10.792185, 30.435255
10.793699, 31.169619
10.795214, 33.236713
10.796728, 31.631996
10.798244, 30.108873
10.799758, 32.366360
10.801272, 32.420753
10.802788, 30.272064
10.804302, 32.067173
10.805817, 32.883133
10.807331, 31.767988
10.808846, 31.115221
10.810361, 28.939331
10.811875, 26.464258
10.813390, 28.259367
10.814905, 27.117023
10.816420, 26.137875
10.817934, 27.497805
10.819448, 27.905785
10.820964, 26.899435
10.822478, 27.225819
10.823993, 29.918482
10.825508, 28.123373
10.827023, 27.525003
10.828537, 27.253017
10.830051, 27.824188
10.831567, 27.715393
10.833081, 26.763443
10.834596, 25.621099
10.836110, 24.832340
10.837626, 24.614752
10.839140, 23.907587
10.840654, 25.729895
10.842170, 26.926634
10.843684, 26.029079
10.845199, 24.016382
10.846713, 25.349113
10.848228, 28.368160
10.849743, 28.966530
10.851257, 25.077127
10.852772, 27.579401
10.854287, 27.443407
10.855802, 25.512306
10.857316, 27.062628
10.858831, 26.056278
10.860346, 26.110676
10.861860, 24.451559
10.863375, 23.418013
10.864890, 21.595705
10.866405, 24.587553
