Time, Low-pass and crossfade (2st partial)
9.603150, 94.107224
9.604666, 96.935883
9.606180, 98.459007
9.607695, 99.764542
9.609210, 101.450851
9.610724, 103.436356
9.612239, 105.122665
9.613753, 105.612244
9.615269, 106.672989
9.616783, 107.298553
9.618298, 107.026573
9.619812, 106.401001
9.621327, 106.890579
9.622842, 108.468094
9.624356, 108.767281
9.625872, 108.413696
9.627386, 108.223312
9.628901, 108.277710
9.630415, 108.468094
9.631930, 109.311256
9.633445, 110.915970
9.634959, 110.562393
9.636474, 108.794479
9.637989, 107.842529
9.639503, 109.447250
9.641018, 111.595940
9.642532, 113.581436
9.644048, 114.043816
9.645562, 114.370201
9.647077, 114.533386
9.648592, 114.152611
9.650106, 114.397400
9.651621, 116.029312
9.653135, 117.579636
9.654651, 120.000313
9.656165, 122.883369
9.657680, 124.732872
9.659194, 126.147202
9.660709, 126.310394
9.662224, 126.555176
9.663738, 126.881561
9.665254, 126.582375
9.666768, 125.276848
9.668283, 122.992157
9.669797, 121.006660
9.671312, 120.761871
9.672827, 119.320343
9.674341, 117.960419
9.675856, 117.906021
9.677371, 118.449989
9.678885, 118.803574
9.680400, 119.129959
9.681915, 120.353897
9.683430, 121.904213
9.684944, 123.155350
9.686459, 123.345741
9.687974, 124.107307
9.689488, 123.372940
9.691003, 123.427338
9.692517, 122.366592
9.694033, 121.659431
9.695547, 121.333046
9.697062, 119.347542
9.698576, 117.470840
9.700091, 117.062859
9.701606, 116.926865
9.703120, 116.138107
9.704636, 114.750977
9.706150, 114.370201
9.707664, 114.750977
9.709179, 115.104561
9.710694, 114.560585
9.712209, 115.322151
9.713723, 115.648529
9.715238, 116.165306
9.716753, 116.845276
9.718267, 118.232399
9.719782, 119.646729
9.721297, 119.755524
9.722812, 119.945915
9.724326, 121.469040
9.725841, 121.006660
9.727356, 120.435493
9.728870, 119.728325
9.730385, 118.857971
9.731899, 118.286797
9.733415, 119.157158
9.734929, 120.136307
9.736444, 120.081909
9.737959, 120.299500
9.739473, 121.033859
9.740988, 121.768219
9.742502, 121.305847
9.744018, 120.598679
9.745532, 119.619530
9.747046, 118.885170
9.748561, 118.368393
9.750076, 118.613182
9.751591, 119.347542
9.753105, 120.163506
9.754620, 121.659431
9.756135, 121.496239
9.757649, 121.197052
9.759164, 121.333046
9.760679, 121.523438
9.762194, 121.958611
9.763708, 123.427338
9.765223, 124.107307
9.766738, 125.712021
9.768252, 127.099152
9.769767, 128.540680
9.771281, 129.111847
9.772797, 129.438232
9.774311, 129.356644
9.775826, 129.111847
9.777341, 127.751923
9.778855, 125.793617
9.780370, 123.182549
9.781884, 121.387444
9.783400, 120.925064
9.784914, 120.299500
9.786428, 118.939568
9.787943, 118.368393
9.789458, 118.123604
9.790973, 119.048363
9.792487, 120.299500
9.794003, 121.061058
9.795517, 121.550636
9.797031, 120.544281
9.798546, 119.320343
9.800061, 119.918716
9.801576, 120.870667
9.803090, 120.925064
9.804605, 120.081909
9.806120, 118.966766
9.807634, 117.878822
9.809149, 115.702927
9.810663, 113.391045
9.812179, 110.643990
9.813693, 106.618591
9.815207, 102.892380
9.816723, 99.791740
9.818237, 97.806236
9.819752, 95.956734
9.821266, 95.793541
9.822782, 95.385559
9.824296, 94.161621
9.825810, 93.046478
9.827325, 93.046478
9.828840, 93.128075
9.830355, 93.590454
9.831869, 93.835243
9.833385, 94.678398
9.834899, 95.303963
9.836413, 96.201523
9.837928, 96.799889
9.839443, 98.513405
9.840958, 99.519753
9.842472, 100.798088
9.843987, 102.158020
9.845502, 104.170715
9.847016, 105.394653
9.848531, 105.394653
9.850046, 103.599541
9.851561, 102.457199
9.853075, 101.287659
9.854589, 100.770889
9.856105, 100.553299
9.857619, 100.417305
9.859134, 99.438156
9.860648, 98.295815
9.862164, 97.017479
9.863678, 96.364708
9.865192, 94.025627
9.866707, 92.448112
9.868222, 93.372864
9.869737, 94.624001
9.871251, 93.644852
9.872766, 93.508858
9.874281, 93.672050
9.875795, 94.216019
9.877310, 93.236870
9.878825, 93.046478
9.880340, 91.387367
9.881854, 89.891441
9.883368, 88.667503
9.884884, 87.225975
9.886398, 84.506111
9.887913, 82.819801
9.889428, 81.024689
9.890943, 80.453522
9.892457, 79.827950
9.893971, 79.637558
9.895487, 78.903198
9.897001, 77.869652
9.898516, 75.394577
9.900030, 74.469826
9.901546, 73.817055
9.903060, 74.442627
9.904574, 73.354675
9.906090, 73.626663
9.907604, 74.089043
9.909119, 75.149788
9.910633, 75.775352
9.912148, 76.237732
9.913663, 75.448975
9.915177, 75.829750
9.916692, 75.720955
9.918207, 75.557770
9.919722, 74.007446
9.921236, 73.327477
9.922750, 71.885956
9.924266, 72.212334
9.925780, 71.450775
9.927295, 70.580421
9.928810, 70.254036
9.930325, 70.090843
9.931839, 67.860558
9.933353, 66.990204
9.934869, 65.113495
9.936383, 64.379135
9.937898, 62.121647
9.939412, 61.305691
9.940928, 60.897709
9.942442, 61.686470
9.943956, 62.230442
9.945472, 64.596725
9.946986, 65.929459
9.948501, 67.044601
9.950015, 67.914955
9.951530, 69.710060
9.953045, 71.369179
9.954559, 72.593117
9.956074, 72.402725
9.957589, 73.490669
9.959104, 73.681061
9.960618, 74.497017
9.962133, 75.122589
9.963648, 76.047340
9.965162, 74.932198
9.966677, 74.143440
9.968192, 72.729111
9.969707, 72.402725
9.971221, 71.015594
9.972735, 70.988396
9.974251, 69.873253
9.975765, 69.519676
9.977280, 68.785309
9.978794, 68.676514
9.980309, 67.506973
9.981824, 67.234985
9.983338, 65.575874
9.984854, 64.950302
9.986368, 63.100800
9.987883, 62.420834
9.989397, 61.713669
9.990912, 61.768066
9.992427, 60.924908
9.993941, 61.060902
9.995456, 60.816116
9.996971, 61.278492
9.998486, 59.238594
10.000000, 57.878662
10.001515, 55.675575
10.003030, 55.403587
10.004544, 54.533234
10.006059, 55.376392
10.007574, 54.995609
10.009089, 55.811569
10.010603, 54.587631
10.012117, 55.104404
10.013633, 56.029156
10.015147, 56.790718
10.016662, 55.539581
10.018177, 56.545933
10.019691, 56.817917
10.021206, 58.096252
10.022720, 57.443485
10.024236, 58.585827
10.025750, 58.205048
10.027265, 57.742672
10.028779, 55.947563
10.030294, 55.920364
10.031809, 53.989262
10.033323, 54.288445
10.034838, 53.390892
10.036353, 53.608479
10.037868, 52.166954
10.039382, 51.323795
10.040897, 50.235851
10.042412, 50.208652
10.043926, 48.059963
10.045441, 47.271202
10.046956, 46.101662
10.048470, 46.645634
10.049985, 47.108009
10.051499, 47.352798
10.053015, 47.624783
10.054529, 49.093510
10.056044, 49.311100
10.057559, 49.229504
10.059073, 48.413544
10.060588, 48.495140
10.062102, 47.162407
10.063618, 46.101662
10.065132, 44.578537
10.066647, 42.348251
10.068161, 39.166012
10.069676, 38.540443
10.071191, 37.534096
10.072705, 36.745335
10.074221, 35.385406
10.075735, 34.161469
10.077250, 33.073521
10.078764, 33.427105
10.080279, 33.590298
10.081794, 34.025475
10.083308, 33.889481
10.084823, 33.916679
10.086338, 34.623844
10.087852, 35.222214
10.089367, 35.874981
10.090881, 36.718136
10.092397, 38.268459
10.093911, 40.444347
10.095426, 41.967472
10.096941, 42.185059
10.098455, 43.708183
10.099970, 44.116161
10.101484, 43.191410
10.103000, 42.402649
10.104514, 42.021870
10.106029, 42.076267
10.107543, 42.103462
10.109058, 41.831478
10.110573, 42.593040
10.112087, 42.375450
10.113603, 41.940273
10.115117, 41.940273
10.116632, 41.613888
10.118146, 41.233109
10.119661, 40.906723
10.121176, 40.471546
10.122690, 40.879524
10.124205, 40.661938
10.125720, 39.791580
10.127234, 38.894028
10.128749, 37.642891
10.130264, 36.745335
10.131779, 37.153316
10.133293, 38.486046
10.134808, 39.383602
10.136323, 39.709984
10.137837, 41.505093
10.139352, 42.457047
10.140866, 43.544991
10.142382, 44.877724
10.143896, 46.156059
10.145411, 46.700031
10.146925, 48.277550
10.148440, 50.589432
10.149955, 52.493336
10.151469, 52.683727
10.152985, 52.955715
10.154499, 52.928516
10.156013, 52.466137
10.157528, 52.030960
10.159043, 52.058159
10.160558, 52.629330
10.162072, 52.466137
10.163587, 51.133408
10.165102, 51.378193
10.166616, 51.323795
10.168131, 50.399044
10.169646, 49.256702
10.171161, 49.039112
10.172675, 48.359146
10.174190, 47.787975
10.175705, 47.162407
10.177219, 46.672832
10.178734, 45.639286
10.180248, 43.517792
10.181764, 41.287506
10.183278, 40.634739
10.184793, 40.716335
10.186308, 40.906723
10.187822, 41.124313
10.189337, 41.940273
10.190851, 42.593040
10.192367, 43.028217
10.193881, 43.952969
10.195395, 45.367298
10.196910, 45.639286
10.198425, 46.509640
10.199940, 47.053612
10.201454, 47.216805
10.202969, 46.319248
10.204484, 45.421696
10.205998, 45.312901
10.207513, 45.639286
10.209028, 45.013718
10.210543, 45.340099
10.212057, 45.557690
10.213572, 45.693684
10.215087, 45.965668
10.216601, 46.237656
10.218116, 46.292053
10.219630, 46.047264
10.221146, 44.605736
10.222660, 43.898571
10.224174, 44.660133
10.225690, 45.068115
10.227204, 44.143360
10.228719, 44.034565
10.230233, 43.490593
10.231749, 43.626587
10.233263, 43.436195
10.234777, 43.762581
10.236292, 43.082615
10.237807, 41.940273
10.239322, 41.097115
10.240836, 40.308353
10.242352, 38.758034
10.243866, 37.697289
10.245380, 36.418953
10.246895, 36.310158
10.248410, 36.500549
10.249925, 37.670090
10.251439, 38.458847
10.252954, 39.519596
10.254469, 40.362751
10.255983, 41.233109
10.257498, 41.994671
10.259012, 42.892223
10.260528, 42.375450
10.262042, 42.783428
10.263556, 42.837826
10.265072, 42.756229
10.266586, 41.804279
10.268101, 42.865025
10.269615, 43.626587
10.271131, 43.517792
10.272645, 43.653786
10.274159, 43.735382
10.275674, 43.544991
10.277189, 43.871376
10.278704, 44.551338
10.280218, 45.965668
10.281734, 46.074463
10.283248, 46.428043
10.284762, 47.461594
10.286277, 47.951168
10.287792, 47.733578
10.289307, 47.624783
10.290821, 47.244003
10.292336, 47.488792
10.293851, 46.972015
10.295365, 46.917622
10.296880, 46.292053
10.298395, 44.986519
10.299910, 43.871376
10.301424, 43.925770
10.302938, 43.517792
10.304454, 43.273006
10.305968, 43.082615
10.307483, 43.354599
10.308997, 42.348251
10.310513, 42.565842
10.312027, 43.381798
10.313541, 43.028217
10.315056, 42.157860
10.316571, 42.647438
10.318086, 41.369102
10.319600, 40.362751
10.321115, 39.818779
10.322630, 39.247608
10.324144, 38.295658
10.325659, 38.676437
10.327174, 38.023670
10.328689, 38.486046
10.330203, 38.921227
10.331717, 39.166012
10.333233, 38.622040
10.334747, 39.546795
10.336262, 40.281155
10.337777, 39.845978
10.339292, 37.452499
10.340806, 37.778885
10.342320, 37.778885
10.343836, 37.289307
10.345350, 36.201363
10.346865, 36.146965
10.348379, 34.596645
10.349895, 34.460651
10.351409, 34.623844
10.352923, 35.738987
10.354439, 35.167816
10.355953, 35.303810
10.357468, 34.651043
10.358982, 35.276611
10.360497, 34.950226
10.362012, 35.793385
10.363526, 34.977425
10.365041, 35.167816
10.366556, 34.787037
10.368071, 35.439800
10.369585, 34.678242
10.371099, 33.508701
10.372615, 30.788837
10.374129, 30.272064
10.375644, 29.238516
10.377159, 28.340961
10.378674, 27.035429
10.380188, 27.416208
10.381702, 26.355463
10.383218, 25.485107
10.384732, 24.315567
10.386247, 24.478758
10.387761, 23.445211
10.389277, 22.955635
10.390791, 21.786095
10.392305, 21.949286
10.393821, 21.867691
10.395335, 22.194075
10.396850, 21.840492
10.398364, 23.010033
10.399879, 22.683649
10.401394, 23.037231
10.402908, 23.227621
10.404423, 23.798792
10.405938, 22.765245
10.407453, 22.629251
10.408967, 21.840492
10.410482, 21.949286
10.411997, 21.242123
10.413511, 20.834143
10.415026, 18.930239
10.416541, 18.141479
10.418056, 16.455166
10.419570, 15.992788
10.421084, 16.400768
10.422600, 16.536760
10.424114, 14.823248
10.425629, 14.796049
10.427143, 16.291973
10.428658, 18.195877
10.430173, 18.794247
10.431687, 19.936588
10.433203, 21.187725
10.434717, 21.731697
10.436232, 22.194075
10.437746, 23.118828
10.439261, 22.520458
10.440776, 22.302868
10.442290, 22.602053
10.443805, 22.003683
10.445320, 19.691801
10.446835, 17.842295
10.448349, 17.162329
10.449864, 17.379919
10.451379, 16.835945
10.452893, 15.584809
10.454408, 14.388070
10.455923, 13.599310
10.457438, 13.653708
10.458952, 13.191331
10.460466, 11.532215
10.461982, 10.063490
10.463496, 9.954695
10.465011, 9.764304
10.466526, 9.519517
10.468040, 8.757956
10.469555, 8.023593
10.471069, 8.105188
10.472585, 9.111538
10.474099, 9.084339
10.475614, 8.649161
10.477128, 8.322778
10.478643, 9.329126
10.480158, 9.818702
10.481672, 10.689057
10.483187, 10.825050
10.484702, 10.852249
10.486217, 11.396222
10.487731, 12.647358
10.489246, 13.082537
10.490761, 13.136933
10.492275, 12.130585
10.493790, 11.369023
10.495305, 11.015441
10.496819, 10.607462
10.498334, 10.090688
10.499848, 10.172284
10.501364, 9.437922
10.502878, 9.492318
10.504393, 9.818702
10.505908, 10.253880
10.507422, 9.981894
10.508937, 9.492318
10.510451, 8.649161
10.511967, 9.057140
10.513481, 8.268380
10.514996, 6.962847
10.516510, 6.337278
10.518025, 7.615613
10.519540, 7.914798
10.521054, 7.370826
10.522570, 7.262032
10.524084, 8.513168
10.525599, 8.268380
10.527113, 8.485970
10.528628, 8.812353
10.530143, 9.437922
10.531657, 9.111538
10.533172, 9.601113
10.534687, 10.009092
10.536201, 11.124236
10.537716, 10.607462
10.539230, 10.716256
10.540746, 10.988242
10.542260, 11.314626
10.543775, 9.981894
10.545290, 10.308277
10.546804, 10.145085
10.548319, 10.009092
10.549833, 9.138737
10.551349, 8.404373
10.552863, 7.724408
10.554378, 7.398025
10.555892, 6.554867
10.557407, 6.854052
10.558922, 6.799655
10.560436, 7.778805
10.561952, 7.425223
10.563466, 7.425223
10.564981, 8.186785
10.566495, 8.757956
10.568010, 8.322778
10.569525, 9.628311
10.571039, 10.417071
10.572554, 10.199483
10.574069, 9.492318
10.575583, 9.764304
10.577098, 9.737106
10.578613, 9.519517
10.580128, 9.601113
10.581642, 10.498668
10.583157, 10.498668
10.584672, 10.090688
10.586186, 10.090688
10.587701, 10.689057
10.589215, 10.281078
10.590731, 9.845901
10.592245, 10.009092
10.593760, 10.226681
10.595274, 9.573915
10.596789, 10.036291
10.598304, 9.573915
10.599818, 8.730757
10.601334, 8.105188
10.602848, 7.833202
10.604362, 6.990046
10.605877, 6.500470
10.607392, 6.418874
10.608907, 6.636463
10.610421, 6.582066
10.611936, 5.657313
10.613451, 5.521320
10.614965, 6.473271
10.616480, 6.337278
10.617995, 5.494121
10.619510, 4.950149
10.621024, 4.868553
10.622539, 4.814156
10.624054, 4.569368
10.625568, 4.161389
10.627083, 3.970999
10.628597, 3.916601
10.630113, 3.644615
10.631627, 3.970999
10.633142, 4.188588
10.634657, 3.916601
10.636171, 3.563019
10.637686, 4.324581
10.639200, 4.242985
10.640716, 3.454225
10.642230, 3.263834
10.643744, 3.699012
10.645259, 3.508622
10.646774, 3.263834
10.648289, 3.046246
10.649803, 2.801458
10.651318, 2.230287
10.652833, 2.311883
10.654347, 2.311883
10.655862, 1.958301
10.657377, 1.631917
10.658892, 1.822308
10.660406, 2.121492
10.661921, 2.230287
10.663436, 1.223938
10.664950, 0.598370
10.666465, 0.543972
10.667979, 1.468725
10.669495, 1.903903
10.671009, 1.332732
10.672523, 0.652767
10.674039, 0.516774
10.675553, 0.516774
10.677068, 0.625568
10.678582, 0.271986
10.680098, 0.951952
10.681612, 1.332732
10.683126, 0.679965
10.684641, 1.060746
10.686156, 1.931102
10.687671, 1.550321
10.689185, 0.516774
10.690701, 0.979150
10.692215, 0.843157
10.693729, 0.598370
10.695244, 1.604719
10.696759, 1.958301
10.698274, 0.979150
10.699788, 0.679965
10.701303, 1.251137
10.702818, 1.223938
10.704332, 0.435178
10.705847, 0.571171
10.707361, 0.271986
10.708877, 0.489575
10.710391, 1.359931
10.711905, 1.767910
10.713421, 2.148691
10.714935, 1.278335
10.716450, 1.359931
10.717964, 1.495924
10.719480, 0.815959
10.720994, 0.435178
10.722508, 1.006349
10.724023, 1.713513
10.725538, 2.230287
10.727053, 1.903903
10.728567, 2.175889
10.730083, 2.502273
10.731597, 1.740712
10.733111, 1.849506
10.734626, 2.366280
10.736141, 2.203088
10.737656, 1.958301
10.739170, 1.305534
10.740685, 1.468725
10.742200, 1.795109
10.743714, 2.094294
10.745229, 1.795109
10.746744, 2.148691
10.748259, 2.692663
10.749773, 2.692663
10.751287, 1.495924
10.752803, 1.713513
10.754317, 2.175889
10.755832, 1.441527
10.757346, 0.598370
10.758862, 0.543972
10.760376, 0.815959
10.761890, 0.734363
10.763405, 0.516774
10.764920, 0.924753
10.766435, 0.625568
10.767949, 0.326383
10.769464, 0.489575
10.770979, 1.223938
10.772493, 1.142342
10.774008, 0.489575
10.775523, 1.223938
10.777038, 1.849506
10.778552, 0.679965
10.780066, 0.543972
10.781582, 1.196739
10.783096, 1.332732
10.784611, 1.468725
10.786126, 0.788760
10.787641, 0.598370
10.789155, 0.571171
10.790669, 0.870356
10.792185, 0.815959
10.793699, 0.679965
10.795214, 0.924753
10.796728, 0.244788
10.798244, 0.707164
10.799758, 0.870356
10.801272, 1.305534
10.802788, 1.305534
10.804302, 0.979150
10.805817, 1.142342
10.807331, 1.278335
10.808846, 1.251137
10.810361, 1.523123
10.811875, 1.087945
10.813390, 0.407979
10.814905, 0.299185
10.816420, 0.407979
10.817934, 0.380781
10.819448, 0.353582
10.820964, 0.271986
10.822478, 0.870356
10.823993, 1.441527
10.825508, 0.924753
10.827023, 0.435178
10.828537, 0.652767
10.830051, 0.598370
10.831567, 0.435178
10.833081, 0.652767
10.834596, 0.870356
10.836110, 1.142342
10.837626, 0.815959
10.839140, 1.033548
10.840654, 1.223938
10.842170, 1.060746
10.843684, 0.924753
10.845199, 0.707164
10.846713, 0.217589
10.848228, 1.305534
10.849743, 1.495924
10.851257, 0.924753
10.852772, 0.380781
10.854287, 0.679965
10.855802, 1.033548
10.857316, 0.843157
10.858831, 0.897554
10.860346, 0.625568
10.861860, 0.979150
10.863375, 0.190390
10.864890, 0.462377
10.866405, 0.081596
